review_id,analysis_number,analysis_name,k,total_N,total_cases,beta,lambda,r2
CD014944_pub2,1,Best-worst case scenario analysis,3,201.0,132.0,1.2476599150799617,0.1641140897542912,0.7778252587808072
CD014944_pub2,1,Proportion of participants without treatment success at the longest follow-up (1–4 years),3,201.0,132.0,1.2476599150799617,0.1641140897542912,0.7778252587808072
CD014944_pub2,1,Risk of bias. Proportion of participants without treatment success at the longest follow-up (1–4 years),3,201.0,132.0,1.2476599150799617,0.1641140897542912,0.7778252587808072
CD014944_pub2,2,Worst-best case scenario analysis,3,201.0,154.0,1.116680445310963,0.37803453705819023,0.35207800892328167
CD014959_pub2,2,Proportion of people with laboratory-confirmed leptospirosis regardless of the presence of an identified clinical syndrome (inclusive of asymptomatic cases) ,5,1324.0,139.0,4.014351599145842,6.84605647689847e-11,0.6789347054710807
CD014959_pub2,3,Sensitivity analysis: laboratory-confirmed leptospirosis (best-case scenario),5,1453.0,139.0,3.6572830358412247,5.872501698418928e-10,0.6927710946460257
CD014959_pub2,4,Sensitivity analysis: laboratory-confirmed leptospirosis (worst-case scenario),5,1453.0,268.0,4.335207500258835,9.081560394030832e-12,0.7673334928194209
CD014959_pub2,5,Sensitivity analysis: laboratory-confirmed leptospirosis (only pre-exposure prophylaxis),3,992.0,126.0,6.863172510324772,5.138713397698809e-19,0.9617485430068117
CD014959_pub2,7,Sensitivity analysis: laboratory-confirmed leptospirosis (including only endemic community),4,855.0,138.0,0.7971043334384899,0.7332497314978792,0.6503428322231729
CD014959_pub2,8,Proportion of people with clinical diagnosis of leptospirosis regardless of the presence of laboratory confirmation ,4,855.0,53.0,0.6089797258877065,0.8718113176014741,0.9537887905960465
CD014959_pub2,9,Sensitivity analysis: clinical diagnosis of leptospirosis regardless of the presence of laboratory confirmation (best-case scenario),4,984.0,53.0,0.5778517853975311,0.9615902624855893,0.9793163120517651
CD014959_pub2,10,Sensitivity analysis: clinical diagnosis of leptospirosis regardless of the presence of laboratory confirmation (worst-case scenario),4,984.0,182.0,1.0137975194656386,0.20068895698489594,0.008453042492392093
CD014959_pub2,11,Proportion of people with clinical diagnosis of leptospirosis confirmed by laboratory diagnosis (exclusive of asymptomatic cases),4,855.0,25.0,0.766057908216288,0.11992664840341556,0.7323255062351679
CD014959_pub2,12,Sensitivity analysis: clinical diagnosis confirmed by laboratory diagnosis (best-case scenario),4,984.0,25.0,0.7244884563905112,0.13761119863834506,0.8183361670902505
CD014959_pub2,13,Sensitivity analysis: clinical diagnosis confirmed by laboratory diagnosis (worst-case scenario),4,984.0,159.0,1.4236487913622187,0.011336362325252385,0.7933032013830525
CD014959_pub2,14,Proportion of people with non-serious adverse events,3,992.0,27.0,0.7945767574899019,0.0937810005900985,0.13500975472302912
CD014959_pub2,15,Sensitivity analysis: non-serious adverse events (best-case scenario),3,1121.0,27.0,0.6497658543862845,0.23051343390446918,0.3567717204172294
CD014959_pub2,16,Sensitivity analysis: non-serious adverse events (worst-case scenario),3,1121.0,156.0,2.9849216698153715,1.4180884835569875e-07,0.9728754330091761
CD014960_pub2,1,All-cause mortality,3,179.0,17.0,1.8172649110848225,0.0013786313654016893,0.9982325601168048
CD014965_pub2,2,Weight gain above clinically relevant thresholds: posology (fixed-dose scheme versus flexible-dose scheme),7,220.0,30.0,0.639004153953727,0.9567241666976781,0.7395494634470807
CD014965_pub2,3,Weight gain above clinically relevant thresholds,8,235.0,32.0,0.9737309008250453,0.18040595935129994,0.013988155620279663
CD014965_pub2,5,Extrapyramidal side effects: any extrapyramidal symptom,6,258.0,29.0,0.9236968003888618,0.18225894997020403,0.28704893922358876
CD014965_pub2,13,Other side effects: somnolence,6,251.0,64.0,1.2410754417778918,0.05818428882563814,0.401087305931771
CD014965_pub2,14,Other side effects: sedation,8,336.0,60.0,0.5378891525314708,2.7966184848287154,0.9581267563155486
CD014965_pub2,15,Other side effects: headache,6,238.0,27.0,0.7312004275740952,0.492701541801321,0.8185872197486277
CD014965_pub2,16,Other side effects: constipation,4,139.0,14.0,0.45293334245427763,1.472794547595551,0.9943252928708111
CD014965_pub2,18,Other side effects: hypersalivation,5,207.0,30.0,0.6052851794213365,1.1729346640823413,0.930875608086966
CD014965_pub2,19,Other side effects: tremor,5,207.0,20.0,0.7347490831563066,0.37442800610480187,0.7493014429048718
CD014965_pub2,22,Other side effects: rigidity,3,136.0,9.0,0.5896268138686123,0.5217202991462647,0.8936321650368372
CD014965_pub2,23,Other side effects: insomnia,3,106.0,17.0,0.5527555821201091,1.2750994909042495,0.9935186434316459
CD014966_pub2,1,Cancer incidence,7,14392.0,1272.0,0.6453577541038562,2.592329069799695,0.9193340851399384
CD014966_pub2,1,Death,28,71854.0,15886.0,0.9871783762133477,0.2448194627602708,0.025065812225399497
CD014966_pub2,1,Kidney graft loss,19,9413.0,1988.0,0.8831875415744461,0.6252112382161565,0.776571665591713
CD014966_pub2,1,Pancreatic graft loss,3,541.0,341.0,1.4616942518182323,0.03896183814742974,0.889358994684179
CD014966_pub2,1,Rejection: acute and chronic,22,9314.0,1682.0,0.8144231834411131,1.0277202831350398,0.5157939921084634
CD014966_pub2,3,Kidney graft loss: female donor,10,51631.0,19271.0,1.1127854906745154,0.11506479664925012,0.933822192175624
CD014966_pub2,4,Kidney graft loss: male donor,10,85538.0,33955.0,1.1761929633371793,0.05739251398995562,0.9708835826517759
CD014967_pub2,1,Proportion of infants who achieve seizure control after the first loading dose of ASM,9,368.0,212.0,0.8900119819364685,1.1518153872351444,0.8335004989897331
CD014967_pub2,2,Mortality before hospital discharge,9,411.0,67.0,0.7967502498403034,0.6639507057170891,0.6408691789056382
CD014967_pub2,2,Proportion of infants who achieve seizure control after the maximal loading dose of ASM,3,130.0,59.0,1.2287518820789514,0.1592144434994745,0.6583167034946348
CD014967_pub2,3,Mortality before hospital discharge,8,268.0,28.0,0.67037669765317,0.5323103242073352,0.7615047287441745
CD014967_pub2,4,Requirement for mechanical ventilation,6,239.0,23.0,4.702516398036137,2.129925720266968e-10,0.7857355202161203
CD014967_pub2,5,Proportion of infants who develop sedation or drowsiness,3,130.0,17.0,1.8245143370309864,0.002431011587977184,0.9891189912660253
CD014967_pub2,6,Bradycardia,5,209.0,11.0,2.019068013733457,0.00025598361597392203,0.721329395230631
CD014967_pub2,8,Shock requiring volume or inotropes,4,137.0,23.0,0.3995769581675257,2.196640850242016,0.588163482261677
CD014967_pub2,15,Proportion of infants with an abnormal neurological examination at discharge,4,133.0,26.0,0.9912994392311256,0.20225439607120382,0.005098479947926893
CD015003_pub2,1,All-cause mortality,9,658.0,196.0,1.0076786663487993,0.18538566472988238,0.001018157693459254
CD015003_pub2,4,Adverse events,10,388.0,65.0,1.0884969511501728,0.10047124604934532,0.2832624932879748
CD015014_pub2,1,ED visits (proportion of residents with at least one ED visit),7,590.0,128.0,2.3805563954059927,6.434541235401451e-05,0.6584655380563667
CD015014_pub2,2,ED visits (proportion of residents with at least one ED visit): sensitivity analysis by risk of bias,7,590.0,128.0,2.40002405570115,5.848173322479446e-05,0.6598888500918187
CD015014_pub2,5,Unplanned hospital admissions (proportion of residents with at least one unplanned hospital admission),8,648.0,175.0,1.6556515915060102,0.005400077631761957,0.788224615156672
CD015014_pub2,6,Unplanned hospital admissions (proportion of residents with at least one unplanned hospital admission): subgroup analysis by EPOC category,8,648.0,175.0,1.6556515915060102,0.005400077631761957,0.788224615156672
CD015014_pub2,7,Unplanned hospital admissions (proportion of residents with at least one unplanned hospital admission): subgroup analysis by type of care provided,8,648.0,175.0,1.6556515915060102,0.005400077631761957,0.788224615156672
CD015014_pub2,8,Unplanned hospital admissions (proportion of residents with at least one unplanned hospital admission): subgroup analysis by resident's condition,8,648.0,175.0,1.6574943541551408,0.005334367710810787,0.7933689708032814
CD015014_pub2,9,Unplanned hospital admissions (proportion of residents with at least one unplanned hospital admission): sensitivity analysis by risk of bias,8,648.0,175.0,1.6574943541551408,0.005334367710810787,0.7933689708032814
CD015014_pub2,10,Unplanned hospital admissions (proportion of residents with at least one unplanned hospital admission): sensitivity analysis by timing of effect,8,648.0,175.0,1.6574943541551408,0.005334367710810787,0.7933689708032814
CD015014_pub2,13,Adverse events/falls (proportion of residents with a fall),3,512.0,154.0,0.3982883147113665,10.93735790007365,0.9237618769739216
CD015014_pub2,14,Adverse events/falls (proportion of residents with a fall): subgroup analysis by type of care provided,3,512.0,154.0,0.3982883147113665,10.93735790007365,0.9237618769739216
CD015014_pub2,15,Adverse events/falls (proportion of residents with a fall): sensitivity analysis by risk of bias,3,512.0,154.0,0.3982883147113665,10.93735790007365,0.9237618769739216
CD015014_pub2,16,Adverse events/falls (proportion of residents with a fall): sensitivity analysis by timing of effects,3,512.0,154.0,0.3982883147113665,10.93735790007365,0.9237618769739216
CD015014_pub2,32,Mortality (proportion of residents who died),24,1986.0,431.0,0.9506057138378732,0.33659758029397524,0.1144954246041251
CD015014_pub2,33,Mortality (proportion of residents who died): sensitivity analyses by risk of bias,24,1986.0,431.0,0.9532203063409662,0.33182803272446965,0.10305447205972029
CD015014_pub2,34,Mortality (proportion of residents who died): sensitivity analysis by timing of effect,24,2013.0,431.0,0.9494736903688773,0.3376143101095775,0.12166419637265447
CD015014_pub2,35,Any hospital admission (proportion of residents with at least one hospital admission),13,1193.0,304.0,0.9212832961571017,0.4431463601178727,0.08148618215166381
CD015014_pub2,36,Any hospital admission (proportion of residents with at least one hospital admission): sensitivity analysis by risk of bias,13,1193.0,304.0,0.9212832961571017,0.4431463601178727,0.08148618215166381
CD015014_pub2,37,Any hospital admission (proportion of residents with at least one hospital admission): sensitivity by timing of effect,13,1193.0,304.0,0.9212832961571017,0.4431463601178727,0.08148618215166381
CD015022_pub2,1,Graft infection rate,44,3819.0,81.0,1.8742359200355336,9.658122722598925e-06,0.8977338708822058
CD015022_pub2,1,Surgical site infection (SSI) rate,4,116.0,16.0,0.5545719690310235,1.1735073852504194,0.9795035748359135
CD015022_pub2,2,Surgical site infection (SSI) rate,52,4674.0,500.0,1.7458359411836015,0.00024021822219360216,0.8922683102478541
CD015022_pub2,3,Adverse events resulting from the interventions for prevention of infection,7,944.0,27.0,1.8668000855844133,5.5094097398200065e-05,0.28270918009704304
CD015022_pub2,3,All-cause mortality,9,895.0,27.0,0.48157151616461136,1.0321506246734404,0.9767538995908192
CD015022_pub2,3,Amputation rate,5,707.0,6.0,1.7880408428730536,4.1159293916147195e-05,0.38942060494786523
CD015022_pub2,3,Arterial reconstruction failure rate,3,376.0,42.0,1.961524079640038,0.00028641269441639575,0.6832985833585294
CD015022_pub2,4,Amputation rate,3,624.0,6.0,3.017814460618057,1.9479716853712863e-08,0.9087466162806406
CD015022_pub2,4,Arterial reconstruction failure rate,3,245.0,7.0,5.861977570020827e-14,6.999999999997854,1.0
CD015022_pub2,4,Re-intervention rate,3,337.0,30.0,1.982161132843058,0.00038143825755828856,0.750833779409873
CD015022_pub2,5,Adverse events resulting from the interventions for prevention of infection,8,766.0,43.0,0.4758108267686576,1.2952801446177373,0.628273802660811
CD015022_pub2,5,Re-intervention rate,8,561.0,30.0,1.147547547286465,0.020636019701996692,0.6880359719455815
CD015022_pub2,8,Adverse events resulting from the interventions for prevention of infection,9,619.0,50.0,1.1892142386058664,0.02725402091246576,0.0416463592296481
CD015022_pub2,9,Adverse events resulting from the interventions for prevention of infection,6,414.0,26.0,1.4511176505562091,0.006028483995068464,0.1384599900151372
CD015033_pub2,1,All-cause mortality (range from18 months to 24 months),3,178.0,4.0,1.7533300783991865,0.00040111055308493206,0.777395216312879
CD015033_pub2,2,All-cause mortality. Best-worst case scenario sensitivity analysis,3,178.0,4.0,1.7533300783991865,0.00040111055308493206,0.777395216312879
CD015033_pub2,3,All-cause mortality. Worst-best case scenario sensitivity analysis,3,178.0,21.0,1.482615334579505,0.009930767412960775,0.9694886856929761
CD015033_pub2,18,Imaging response. No-improvement in steatosis on ultrasound (range from 5 months to 12 months),3,101.0,49.0,0.7399951076888942,1.3877287844621806,0.5301093881450247
CD015033_pub2,19,Imaging response. No-improvement in steatosis on ultrasound. Best-worst case scenario sensitivity analysis,3,101.0,49.0,0.7399951076888942,1.3877287844621806,0.5301093881450247
CD015033_pub2,20,Imaging response. No-improvement in steatosis on ultrasound. Worst-best case scenario sensitivity analysis,3,101.0,62.0,0.9443672984179499,0.7651043161479738,0.46240228844245923
CD015033_pub2,21,Imaging response. Proportion of participants without a normal ultrasound (range from 5 months to 12 months),4,127.0,78.0,0.9205005190500558,0.9739432654353286,0.4794794313123436
CD015033_pub2,22,Imaging response. Proportion of participants without a normal ultrasound. Best-worst case scenario sensitivity analysis,4,127.0,64.0,0.8636660367207516,0.9621139254868597,0.3854379542905153
CD015033_pub2,23,Imaging response. Proportion of participants without a normal ultrasound. Worst-best case scenario sensitivity analysis,4,127.0,78.0,0.9205005190500558,0.9739432654353286,0.4794794313123436
CD015038_pub2,1,Mortality,5,1189.0,1.0,2.4313884239290928e-14,0.999999999999846,1.0
CD015038_pub2,1,Success of treatment,7,1236.0,963.0,0.9286431865056332,1.3570820241192485,0.4732616855795544
CD015038_pub2,2,Success of treatment,7,1236.0,963.0,0.9286431865056332,1.3570820241192485,0.4732616855795544
CD015038_pub2,4,Wound infection,9,1314.0,4.0,0.2997985733058097,0.47523756621467855,0.9940366675735677
CD015038_pub2,7,Intra-abdominal abscess or collection,6,928.0,33.0,1.202877382109637,0.009993581810661074,0.37965628318135813
CD015038_pub2,10,Complicated appendicitis at surgery,8,1315.0,94.0,1.04077856273807,0.05142867996118824,0.06582065880855381
CD015038_pub2,15,Negative appendectomy rate (normal histology),5,184.0,21.0,0.9617406128884158,0.10945883888244283,0.014914776039056332
CD015042_pub2,3,Number of women who completed treatment,6,653.0,431.0,0.8764062023672619,1.4868017883311635,0.9679672475810218
CD015063_pub2,1,Bronchopulmonary dysplasia at 36 weeks' postmenstrual age (requiring oxygen or respiratory support at 36 weeks' postmenstrual age),12,1044.0,562.0,1.1612209470207127,0.2161818321264426,0.6241030128796137
CD015063_pub2,2,Death before discharge,12,1106.0,144.0,1.0636904658823731,0.10908502556107114,0.17275922099876484
CD015063_pub2,4,Hepatic dysfunction (abnormal transaminases or cholestasis),4,200.0,19.0,0.42306952046719504,2.073562788687405,0.9197979488825632
CD015063_pub2,5,Hepatic dysfunction (abnormal transaminases or cholestasis),4,200.0,19.0,0.42306952046719504,2.073562788687405,0.9197979488825632
CD015063_pub2,5,Use of postnatal steroids to prevent or treat bronchopulmonary dysplasia,4,200.0,48.0,0.8404310908526411,0.49287426385242267,0.7356781307384215
CD015063_pub2,7,Use of postnatal steroids to prevent or treat bronchopulmonary dysplasia,4,200.0,48.0,0.8404310908526411,0.49287426385242267,0.7356781307384215
CD015064_pub2,1,Pimecrolimus 1% versus vehicle,11,2582.0,920.0,0.7616751767007026,2.1028512106770156,0.8008959668627212
CD015064_pub2,1,Topical corticosteroids versus topical calcineurin inhibitors,3,2044.0,6.0,0.37958878327075085,0.35117713091762875,0.9717125122527875
CD015084_pub2,6,Withdrawals due to adverse events,3,90.0,21.0,0.8804818824164852,0.3924799667134595,0.9749782789922119
CD015092_pub2,4,Weight: People achieving a 5% weight reduction - medium term,14,5828.0,4687.0,1.034885934269583,0.5938348265504245,0.643249263588082
CD015092_pub2,5,Weight: People achieving a 10% weight reduction - medium term,16,6360.0,3903.0,1.0784605576482114,0.3127412323820276,0.7735859282600671
CD015092_pub2,6,Adverse events: Any adverse event - medium term,11,4884.0,4299.0,0.9791015899805003,1.053807902095316,0.7074833973831395
CD015092_pub2,7,Adverse events: Only non-serious adverse events - medium term,15,6301.0,4806.0,0.9710851793787372,0.9971391337943347,0.3745059295773441
